N,D,E,Noise,mse
98,388,0.5,0.0,5.484871182011914
98,388,0.5,0.1,1.7495337877786523
98,388,0.5,0.2,0.0866313613895677
98,388,0.6,0.0,5.484871182011914
98,388,0.6,0.1,1.8896464875605807
98,388,0.6,0.2,0.206181889568553
98,388,0.7,0.0,5.520680519193182
98,388,0.7,0.1,1.9901743620699344
98,388,0.7,0.2,0.2594175334261148
98,388,0.8,0.0,5.520680519193182
98,388,0.8,0.1,1.657279264789075
98,388,0.8,0.2,0.2136117429703841
98,388,0.9,0.0,5.846044570458172
98,388,0.9,0.1,2.0242340717166982
98,388,0.9,0.2,0.1806333452320352
98,389,0.5,0.0,5.133802263716198
98,389,0.5,0.1,2.113996931117072
98,389,0.5,0.2,0.1262419046579506
98,389,0.6,0.0,5.133802263716198
98,389,0.6,0.1,1.1018827162316267
98,389,0.6,0.2,0.1024525276061805
98,389,0.7,0.0,5.183519791813866
98,389,0.7,0.1,1.7049621852527412
98,389,0.7,0.2,0.1774552360477042
98,389,0.8,0.0,5.183519791813866
98,389,0.8,0.1,2.2796506996201984
98,389,0.8,0.2,0.4512270561731615
98,389,0.9,0.0,4.787391230970119
98,389,0.9,0.1,2.0140454319837997
98,389,0.9,0.2,0.2977353686495068
99,388,0.5,0.0,4.750415297674519
99,388,0.5,0.1,2.8296797854364755
99,388,0.5,0.2,0.1118055349985187
99,388,0.6,0.0,4.391211631838128
99,388,0.6,0.1,2.174129008890896
99,388,0.6,0.2,0.2029959926859632
99,388,0.7,0.0,5.100258771392364
99,388,0.7,0.1,2.209825272872296
99,388,0.7,0.2,0.2245311373363101
99,388,0.8,0.0,4.750415297674519
99,388,0.8,0.1,1.7136921149532718
99,388,0.8,0.2,0.0699655147584525
99,388,0.9,0.0,4.463566614927666
99,388,0.9,0.1,1.576005774676844
99,388,0.9,0.2,0.0159716376919867
99,389,0.5,0.0,4.105151848548816
99,389,0.5,0.1,2.185280561954716
99,389,0.5,0.2,0.5373001752314366
99,389,0.6,0.0,4.869844849624808
99,389,0.6,0.1,2.382223156846802
99,389,0.6,0.2,0.2413304652034238
99,389,0.7,0.0,5.248361796245403
99,389,0.7,0.1,1.6205405510542263
99,389,0.7,0.2,0.1211603747389116
99,389,0.8,0.0,4.869844849624808
99,389,0.8,0.1,1.5716123489347442
99,389,0.8,0.2,0.1188491028272231
99,389,0.9,0.0,5.388390544298892
99,389,0.9,0.1,1.7373552071731613
99,389,0.9,0.2,0.0760651825644895
151,201,0.5,0.0,4.249266141376135
151,201,0.5,0.1,3.774654691330365
151,201,0.5,0.2,1.295154711001084
151,201,0.6,0.0,4.258691654041392
151,201,0.6,0.1,3.945250967317296
151,201,0.6,0.2,1.105511928569486
151,201,0.7,0.0,4.258691654041392
151,201,0.7,0.1,3.5587390485901755
151,201,0.7,0.2,1.1155522020729585
151,201,0.8,0.0,4.361424986049519
151,201,0.8,0.1,3.425537734084138
151,201,0.8,0.2,1.2273723595804622
151,201,0.9,0.0,4.1684552693722745
151,201,0.9,0.1,3.142934458823829
151,201,0.9,0.2,0.7182652340868518
151,202,0.5,0.0,3.18116724799684
151,202,0.5,0.1,4.226836697151097
151,202,0.5,0.2,1.1422254615315968
151,202,0.6,0.0,3.18116724799684
151,202,0.6,0.1,3.69179078923883
151,202,0.6,0.2,0.8786021205642953
151,202,0.7,0.0,3.803656531496221
151,202,0.7,0.1,4.118395845891918
151,202,0.7,0.2,1.1129606071207403
151,202,0.8,0.0,3.712520106586533
151,202,0.8,0.1,3.8143977360677943
151,202,0.8,0.2,1.0908753487776846
151,202,0.9,0.0,3.1122930636738744
151,202,0.9,0.1,3.623760043732596
151,202,0.9,0.2,0.7336709230386518
151,203,0.5,0.0,4.169108858552066
151,203,0.5,0.1,3.221847388184633
151,203,0.5,0.2,1.1598742683147467
151,203,0.6,0.0,3.7272185857634073
151,203,0.6,0.1,4.090255640775908
151,203,0.6,0.2,1.2959176051229342
151,203,0.7,0.0,3.734711296059864
151,203,0.7,0.1,3.096533304756205
151,203,0.7,0.2,1.4267277736906951
151,203,0.8,0.0,4.153017889041069
151,203,0.8,0.1,3.644477253048178
151,203,0.8,0.2,0.9982622994994604
151,203,0.9,0.0,4.172472492200862
151,203,0.9,0.1,3.8071807400706152
151,203,0.9,0.2,0.730080043522582
152,201,0.5,0.0,2.706088309506315
152,201,0.5,0.1,3.092058403825577
152,201,0.5,0.2,0.8055535146521624
152,201,0.6,0.0,2.4803754662829807
152,201,0.6,0.1,2.8628566762737453
152,201,0.6,0.2,0.7322362513399288
152,201,0.7,0.0,2.5536315014098374
152,201,0.7,0.1,3.1796167721186155
152,201,0.7,0.2,0.5983188410903182
152,201,0.8,0.0,2.6665794987963736
152,201,0.8,0.1,3.707067948189087
152,201,0.8,0.2,1.110404190170634
152,201,0.9,0.0,2.5543242505462604
152,201,0.9,0.1,3.687419805893283
152,201,0.9,0.2,0.5722889460786273
152,202,0.5,0.0,2.705084764708504
152,202,0.5,0.1,3.201392957367404
152,202,0.5,0.2,0.9460917834155592
152,202,0.6,0.0,2.732569037587212
152,202,0.6,0.1,3.550861495264505
152,202,0.6,0.2,0.4956890795203463
152,202,0.7,0.0,2.5543242505462604
152,202,0.7,0.1,3.4850417703528933
152,202,0.7,0.2,0.5720423089342734
152,202,0.8,0.0,2.666416803487905
152,202,0.8,0.1,3.5753431388090258
152,202,0.8,0.2,0.8700885249729655
152,202,0.9,0.0,2.5543242505462604
152,202,0.9,0.1,3.206708841332153
152,202,0.9,0.2,0.8147641287147689
152,203,0.5,0.0,2.8350873183414613
152,203,0.5,0.1,3.616480591750184
152,203,0.5,0.2,0.7232981030004417
152,203,0.6,0.0,2.608775574056887
152,203,0.6,0.1,2.6772614400107155
152,203,0.6,0.2,0.5594881882779195
152,203,0.7,0.0,2.6830436008068723
152,203,0.7,0.1,3.498092431065011
152,203,0.7,0.2,0.560109380799588
152,203,0.8,0.0,2.6830436008068723
152,203,0.8,0.1,3.547616189086149
152,203,0.8,0.2,0.4698146354235462
152,203,0.9,0.0,2.685470356012786
152,203,0.9,0.1,2.7023307957402807
152,203,0.9,0.2,0.5598009147042582
153,201,0.5,0.0,4.413914112061551
153,201,0.5,0.1,3.4534508718099257
153,201,0.5,0.2,0.927987812125142
153,201,0.6,0.0,4.413914112061551
153,201,0.6,0.1,3.664735337203563
153,201,0.6,0.2,1.112505824919996
153,201,0.7,0.0,4.359402186671571
153,201,0.7,0.1,3.1840167954756886
153,201,0.7,0.2,0.7954128547213664
153,201,0.8,0.0,4.359402186671571
153,201,0.8,0.1,3.322648734887484
153,201,0.8,0.2,1.0846217360703123
153,201,0.9,0.0,4.359402186671571
153,201,0.9,0.1,3.510588075038439
153,201,0.9,0.2,0.4006515365133989
153,202,0.5,0.0,4.117811508157844
153,202,0.5,0.1,4.410701609318356
153,202,0.5,0.2,0.9432227476550104
153,202,0.6,0.0,4.117811508157844
153,202,0.6,0.1,3.3222062193548894
153,202,0.6,0.2,0.968054617098824
153,202,0.7,0.0,4.156832474405232
153,202,0.7,0.1,4.035540295624989
153,202,0.7,0.2,0.6779944783059548
153,202,0.8,0.0,4.156832474405232
153,202,0.8,0.1,3.2319252965196856
153,202,0.8,0.2,1.3420561326727525
153,202,0.9,0.0,4.314215470513082
153,202,0.9,0.1,3.548883367473846
153,202,0.9,0.2,1.0146887552717292
153,203,0.5,0.0,4.976660210334466
153,203,0.5,0.1,3.433235121721946
153,203,0.5,0.2,1.0230762924610293
153,203,0.6,0.0,4.976660210334466
153,203,0.6,0.1,3.717485969743183
153,203,0.6,0.2,1.1638831735703263
153,203,0.7,0.0,4.999592728519423
153,203,0.7,0.1,3.8294406969813055
153,203,0.7,0.2,0.9228854098413012
153,203,0.8,0.0,4.999592728519423
153,203,0.8,0.1,3.6439475310217
153,203,0.8,0.2,0.7095323969899319
153,203,0.9,0.0,4.926074667434519
153,203,0.9,0.1,3.724299526708682
153,203,0.9,0.2,0.7894157951669776
121,481,0.5,0.0,3.945121152168849
121,481,0.5,0.1,2.6477912963237777
121,481,0.5,0.2,0.3795163484246533
121,481,0.6,0.0,3.966427590570692
121,481,0.6,0.1,2.5010636790791647
121,481,0.6,0.2,0.2480370920801107
121,481,0.7,0.0,3.984746960433176
121,481,0.7,0.1,2.083814637290514
121,481,0.7,0.2,0.1880961949378381
121,481,0.8,0.0,3.963146627403264
121,481,0.8,0.1,2.118830836591121
121,481,0.8,0.2,0.4049146599868365
121,481,0.9,0.0,3.519502284928609
121,481,0.9,0.1,1.9721654136882751
121,481,0.9,0.2,0.2123820516356698
121,482,0.5,0.0,3.743682196605928
121,482,0.5,0.1,2.647209663741757
121,482,0.5,0.2,0.1522644522451983
121,482,0.6,0.0,3.888707806907557
121,482,0.6,0.1,2.578160070761836
121,482,0.6,0.2,0.0696889222255325
121,482,0.7,0.0,3.753748910127814
121,482,0.7,0.1,2.8256595099815467
121,482,0.7,0.2,0.186792126971687
121,482,0.8,0.0,3.7045487968229054
121,482,0.8,0.1,2.229783943048762
121,482,0.8,0.2,0.226464232628393
121,482,0.9,0.0,3.570776179738817
121,482,0.9,0.1,2.599092564424067
121,482,0.9,0.2,0.1799743486884555
121,483,0.5,0.0,3.94470072424211
121,483,0.5,0.1,2.2510240482825807
121,483,0.5,0.2,0.2015611353757176
121,483,0.6,0.0,3.90310315374441
121,483,0.6,0.1,2.480662730814311
121,483,0.6,0.2,0.3457486641973784
121,483,0.7,0.0,3.9569998506569855
121,483,0.7,0.1,2.364779076902641
121,483,0.7,0.2,0.1778633497534514
121,483,0.8,0.0,3.7582201049103703
121,483,0.8,0.1,2.496524953674774
121,483,0.8,0.2,0.0883279032881123
121,483,0.9,0.0,3.614409998686917
121,483,0.9,0.1,2.6157655295741584
121,483,0.9,0.2,0.1557414717912273
122,481,0.5,0.0,1.6063307510301392
122,481,0.5,0.1,1.809341751774317
122,481,0.5,0.2,0.3164226204558158
122,481,0.6,0.0,1.6124108493100824
122,481,0.6,0.1,1.5582535665338106
122,481,0.6,0.2,0.1210441297386388
122,481,0.7,0.0,1.534883651834507
122,481,0.7,0.1,1.846098601349043
122,481,0.7,0.2,0.2216470884900001
122,481,0.8,0.0,1.5100103394155404
122,481,0.8,0.1,1.4155524257991488
122,481,0.8,0.2,0.2504457059011571
122,481,0.9,0.0,1.4442900284195286
122,481,0.9,0.1,1.5855302926990529
122,481,0.9,0.2,0.041920339885733
122,482,0.5,0.0,1.8837783577256548
122,482,0.5,0.1,1.8644855392572277
122,482,0.5,0.2,0.2271636695612251
122,482,0.6,0.0,1.5420863299347405
122,482,0.6,0.1,1.667927981476378
122,482,0.6,0.2,0.1138560294310639
122,482,0.7,0.0,1.442617893285039
122,482,0.7,0.1,1.2728133564565258
122,482,0.7,0.2,0.1288919902672951
122,482,0.8,0.0,1.4785891094539672
122,482,0.8,0.1,1.5722550541991414
122,482,0.8,0.2,0.1412557439927724
122,482,0.9,0.0,1.4259932270162743
122,482,0.9,0.1,1.8923776053470915
122,482,0.9,0.2,0.0437248205523186
122,483,0.5,0.0,1.9819761457367944
122,483,0.5,0.1,1.4385230759134655
122,483,0.5,0.2,0.2242491818463836
122,483,0.6,0.0,1.6353182934413866
122,483,0.6,0.1,1.6548554254253514
122,483,0.6,0.2,0.3501977025422196
122,483,0.7,0.0,1.5399372903149509
122,483,0.7,0.1,2.0473009281348986
122,483,0.7,0.2,0.1125256816133219
122,483,0.8,0.0,1.6053671592561916
122,483,0.8,0.1,1.7417696504201796
122,483,0.8,0.2,0.1943586695887962
122,483,0.9,0.0,1.489575053605666
122,483,0.9,0.1,1.7562987966780683
122,483,0.9,0.2,0.1544700324746788
123,481,0.5,0.0,3.26431079737619
123,481,0.5,0.1,2.5286952262488143
123,481,0.5,0.2,0.4535843275029467
123,481,0.6,0.0,3.18471272030801
123,481,0.6,0.1,2.228744935546745
123,481,0.6,0.2,0.4051631250485012
123,481,0.7,0.0,3.1941748702775428
123,481,0.7,0.1,2.277795482805569
123,481,0.7,0.2,0.0924460209534689
123,481,0.8,0.0,3.26431079737619
123,481,0.8,0.1,1.8682916067148625
123,481,0.8,0.2,0.2179082358622555
123,481,0.9,0.0,2.9822569469041813
123,481,0.9,0.1,1.9195533637114792
123,481,0.9,0.2,0.3184814681036201
123,482,0.5,0.0,3.0460971209338457
123,482,0.5,0.1,2.4147434199826208
123,482,0.5,0.2,0.3620266276511827
123,482,0.6,0.0,3.1123160787135884
123,482,0.6,0.1,2.499761066474372
123,482,0.6,0.2,0.1685759769707182
123,482,0.7,0.0,3.089214268417054
123,482,0.7,0.1,2.0569281254171763
123,482,0.7,0.2,0.2892674883613146
123,482,0.8,0.0,3.092050022384658
123,482,0.8,0.1,2.40012041160813
123,482,0.8,0.2,0.1827418652415744
123,482,0.9,0.0,2.8313199935238664
123,482,0.9,0.1,1.7871865597492391
123,482,0.9,0.2,0.4755539473233803
123,483,0.5,0.0,2.4993708755054467
123,483,0.5,0.1,1.8632894178365564
123,483,0.5,0.2,0.1372707626805382
123,483,0.6,0.0,2.3834709850243136
123,483,0.6,0.1,2.317096269487473
123,483,0.6,0.2,0.1991461629648032
123,483,0.7,0.0,2.435022042115735
123,483,0.7,0.1,1.7671302688279535
123,483,0.7,0.2,0.148151875146441
123,483,0.8,0.0,2.435022042115735
123,483,0.8,0.1,2.1729446963235564
123,483,0.8,0.2,0.0785347617605065
123,483,0.9,0.0,2.3628231025417605
123,483,0.9,0.1,1.9886152534744264
123,483,0.9,0.2,0.1173537591987496
96,156,0.5,0.0,5.491812772362452
96,156,0.5,0.1,2.593324574820798
96,156,0.5,0.2,0.5926861587701158
96,156,0.6,0.0,5.433492969716932
96,156,0.6,0.1,2.5512043138547824
96,156,0.6,0.2,0.7818280690374646
96,156,0.7,0.0,5.434198070098876
96,156,0.7,0.1,2.4005295740936567
96,156,0.7,0.2,0.629855509440624
96,156,0.8,0.0,5.472761436074171
96,156,0.8,0.1,2.932425997248153
96,156,0.8,0.2,0.833872508947886
96,156,0.9,0.0,5.319107521435125
96,156,0.9,0.1,2.2014387624125806
96,156,0.9,0.2,0.4632663493715014
96,157,0.5,0.0,5.797186300812176
96,157,0.5,0.1,2.053406131478738
96,157,0.5,0.2,0.7455949018328507
96,157,0.6,0.0,5.748953621037237
96,157,0.6,0.1,2.608382998783142
96,157,0.6,0.2,0.5725716400520788
96,157,0.7,0.0,5.748953621037237
96,157,0.7,0.1,2.7441156857136377
96,157,0.7,0.2,0.5751442606494983
96,157,0.8,0.0,5.709696242143842
96,157,0.8,0.1,2.318176105684106
96,157,0.8,0.2,0.490952946711694
96,157,0.9,0.0,5.6234088410556815
96,157,0.9,0.1,2.363084239575718
96,157,0.9,0.2,0.3688650173473302
97,156,0.5,0.0,3.5398525117965294
97,156,0.5,0.1,2.3906520550216115
97,156,0.5,0.2,0.8598563968100006
97,156,0.6,0.0,3.5398525117965294
97,156,0.6,0.1,2.185842990432251
97,156,0.6,0.2,1.0572829932593617
97,156,0.7,0.0,2.050753056031485
97,156,0.7,0.1,2.938327007454367
97,156,0.7,0.2,0.6104109068015902
97,156,0.8,0.0,2.005644116685737
97,156,0.8,0.1,3.336679403755241
97,156,0.8,0.2,0.7164042296674538
97,156,0.9,0.0,2.009657500219016
97,156,0.9,0.1,3.159224305952481
97,156,0.9,0.2,0.7418997021793494
97,157,0.5,0.0,3.389585787378955
97,157,0.5,0.1,2.6823246416477518
97,157,0.5,0.2,1.0796537716563002
97,157,0.6,0.0,3.5576059729844625
97,157,0.6,0.1,2.826051105714603
97,157,0.6,0.2,0.8638666912812845
97,157,0.7,0.0,1.856008970475557
97,157,0.7,0.1,2.46430194879305
97,157,0.7,0.2,0.5999077483055615
97,157,0.8,0.0,1.9715360746821435
97,157,0.8,0.1,2.5542812956495524
97,157,0.8,0.2,0.4180781453859001
97,157,0.9,0.0,1.9715360746821435
97,157,0.9,0.1,2.7353705236057326
97,157,0.9,0.2,0.620450767859559
44,354,0.5,0.0,1.159207543888762
44,354,0.5,0.1,1.2113360282864338
44,354,0.5,0.2,0.0035840392828632
44,354,0.6,0.0,1.1770446679851236
44,354,0.6,0.1,0.8443176290210577
44,354,0.6,0.2,0.0066457277302998
44,354,0.7,0.0,1.1396904778157086
44,354,0.7,0.1,0.9890511306740724
44,354,0.7,0.2,0.0502877577375109
44,354,0.8,0.0,1.182050436210643
44,354,0.8,0.1,0.7688062439712589
44,354,0.8,0.2,0.0050163499150759
44,354,0.9,0.0,6.258267740068013
44,354,0.9,0.1,0.7885290504459785
44,354,0.9,0.2,0.0013581335683117
44,355,0.5,0.0,1.1487552456029777
44,355,0.5,0.1,0.6451218613605967
44,355,0.5,0.2,0.0015092160444289
44,355,0.6,0.0,1.1312979101613363
44,355,0.6,0.1,1.1816574818250365
44,355,0.6,0.2,0.0417254681942278
44,355,0.7,0.0,1.092369888156771
44,355,0.7,0.1,1.0726123370769471
44,355,0.7,0.2,0.0876324696721706
44,355,0.8,0.0,1.092369888156771
44,355,0.8,0.1,0.985142194660451
44,355,0.8,0.2,0.0249528103372771
44,355,0.9,0.0,6.1935384964851625
44,355,0.9,0.1,0.856499831231142
44,355,0.9,0.2,0.0139762887702392
45,354,0.5,0.0,1.098819098641158
45,354,0.5,0.1,0.7326675318939486
45,354,0.5,0.2,0.0007714657552622
45,354,0.6,0.0,6.132396278442966
45,354,0.6,0.1,0.3803717636696824
45,354,0.6,0.2,0.0002408202424
45,354,0.7,0.0,5.934751221073729
45,354,0.7,0.1,0.7930410606089353
45,354,0.7,0.2,0.000361852327682
45,354,0.8,0.0,6.359735514477855
45,354,0.8,0.1,0.7197432303506464
45,354,0.8,0.2,0.0033252022259979
45,354,0.9,0.0,6.020225470475963
45,354,0.9,0.1,0.9096983754053358
45,354,0.9,0.2,0.000474725417332
45,355,0.5,0.0,1.1985583800008062
45,355,0.5,0.1,0.8245349201828702
45,355,0.5,0.2,0.0644186533714226
45,355,0.6,0.0,1.1840764273476587
45,355,0.6,0.1,0.4437380495581333
45,355,0.6,0.2,0.0011410697230349
45,355,0.7,0.0,7.111016686758781
45,355,0.7,0.1,0.819213155581572
45,355,0.7,0.2,0.015940172670616
45,355,0.8,0.0,7.040149750197153
45,355,0.8,0.1,1.1850482750632343
45,355,0.8,0.2,0.089101786218313
45,355,0.9,0.0,7.138025289593675
45,355,0.9,0.1,0.7238600309420029
45,355,0.9,0.2,0.0171777608923147
104,484,0.5,0.0,6.472603614064205
104,484,0.5,0.1,1.9820861999409445
104,484,0.5,0.2,0.2813357800566436
104,484,0.6,0.0,5.336935909018811
104,484,0.6,0.1,1.0845733753917737
104,484,0.6,0.2,0.084513476424032
104,484,0.7,0.0,6.657353912056657
104,484,0.7,0.1,2.0146143889772503
104,484,0.7,0.2,0.323592068464178
104,484,0.8,0.0,6.494125383514203
104,484,0.8,0.1,1.4221239550370353
104,484,0.8,0.2,0.1758909436213223
104,484,0.9,0.0,6.015638643936118
104,484,0.9,0.1,1.6085742051957066
104,484,0.9,0.2,0.1260535005356775
104,485,0.5,0.0,6.011908483435689
104,485,0.5,0.1,1.81256975691357
104,485,0.5,0.2,0.1372760558772014
104,485,0.6,0.0,5.938360306043903
104,485,0.6,0.1,1.4263102985506126
104,485,0.6,0.2,0.2206081076413522
104,485,0.7,0.0,6.148197155123937
104,485,0.7,0.1,1.7347185965623029
104,485,0.7,0.2,0.3165756126971999
104,485,0.8,0.0,6.05064156648645
104,485,0.8,0.1,1.6575737777681177
104,485,0.8,0.2,0.0422585767774066
104,485,0.9,0.0,6.426644798278226
104,485,0.9,0.1,1.4782983547902957
104,485,0.9,0.2,0.0467522067576435
105,484,0.5,0.0,5.210679654456336
105,484,0.5,0.1,1.929858835676269
105,484,0.5,0.2,0.1710036185396557
105,484,0.6,0.0,5.379347525332957
105,484,0.6,0.1,1.5075738685901428
105,484,0.6,0.2,0.0881631065678139
105,484,0.7,0.0,5.230267526753242
105,484,0.7,0.1,1.9258953044202356
105,484,0.7,0.2,0.2642656297630452
105,484,0.8,0.0,5.039023361829382
105,484,0.8,0.1,1.809137840683112
105,484,0.8,0.2,0.205845940788766
105,484,0.9,0.0,5.041376583785677
105,484,0.9,0.1,1.8291338500967296
105,484,0.9,0.2,0.1264579483006933
105,485,0.5,0.0,4.584427179320909
105,485,0.5,0.1,2.3332267513877607
105,485,0.5,0.2,0.243201608189306
105,485,0.6,0.0,4.708093344221168
105,485,0.6,0.1,1.491154213173127
105,485,0.6,0.2,0.1025360287482417
105,485,0.7,0.0,4.625667837686624
105,485,0.7,0.1,1.8385256999912687
105,485,0.7,0.2,0.2380045006113444
105,485,0.8,0.0,4.46314402955453
105,485,0.8,0.1,1.346518975495421
105,485,0.8,0.2,0.2375728037018323
105,485,0.9,0.0,5.18602438756832
105,485,0.9,0.1,1.441724271707459
105,485,0.9,0.2,0.0739100464662687
181,331,0.5,0.0,3.498004234628404
181,331,0.5,0.1,2.414335347969533
181,331,0.5,0.2,0.5083162934711076
181,331,0.6,0.0,2.861644470779636
181,331,0.6,0.1,2.419804947905984
181,331,0.6,0.2,0.3655849405264995
181,331,0.7,0.0,2.6885827221340133
181,331,0.7,0.1,2.638018277514883
181,331,0.7,0.2,0.4137752359292719
181,331,0.8,0.0,2.460881540739557
181,331,0.8,0.1,2.747884691049867
181,331,0.8,0.2,0.3702044070097745
181,331,0.9,0.0,2.402939268960351
181,331,0.9,0.1,2.651119488491984
181,331,0.9,0.2,0.6874154162986024
181,332,0.5,0.0,3.476333860843172
181,332,0.5,0.1,2.7870193620223045
181,332,0.5,0.2,0.4641969617718207
181,332,0.6,0.0,2.7221874377126323
181,332,0.6,0.1,3.0677068022224976
181,332,0.6,0.2,0.2113736865853308
181,332,0.7,0.0,2.571254134902889
181,332,0.7,0.1,2.5931334160935684
181,332,0.7,0.2,0.2897611863616927
181,332,0.8,0.0,2.348857431253215
181,332,0.8,0.1,2.580746634261029
181,332,0.8,0.2,0.512935403908191
181,332,0.9,0.0,2.348857431253215
181,332,0.9,0.1,2.083424972358367
181,332,0.9,0.2,0.368593733236743
181,333,0.5,0.0,3.702983818996948
181,333,0.5,0.1,3.079210459621816
181,333,0.5,0.2,0.372821481398514
181,333,0.6,0.0,2.9318026945812257
181,333,0.6,0.1,2.369551272251945
181,333,0.6,0.2,0.1790954268297167
181,333,0.7,0.0,2.797688433911926
181,333,0.7,0.1,2.660188429638678
181,333,0.7,0.2,0.7511467750558563
181,333,0.8,0.0,2.563648397330516
181,333,0.8,0.1,2.993920076118206
181,333,0.8,0.2,0.7829961448081217
181,333,0.9,0.0,2.563648397330516
181,333,0.9,0.1,3.311245423163683
181,333,0.9,0.2,0.4076683745765574
182,331,0.5,0.0,4.068262528203705
182,331,0.5,0.1,2.549462197641027
182,331,0.5,0.2,0.4517571461053755
182,331,0.6,0.0,4.266231664008257
182,331,0.6,0.1,2.661469570491372
182,331,0.6,0.2,0.50725888680239
182,331,0.7,0.0,4.1362330909201255
182,331,0.7,0.1,2.6702102372579297
182,331,0.7,0.2,0.8832649487172848
182,331,0.8,0.0,4.005331027988089
182,331,0.8,0.1,2.3034288611976645
182,331,0.8,0.2,0.3474857905740549
182,331,0.9,0.0,4.242274810800968
182,331,0.9,0.1,2.201937380750161
182,331,0.9,0.2,0.2346935159021264
182,332,0.5,0.0,4.363361236959522
182,332,0.5,0.1,2.197734830332191
182,332,0.5,0.2,0.7132004492427679
182,332,0.6,0.0,4.634149914759276
182,332,0.6,0.1,2.123747748231633
182,332,0.6,0.2,0.3054966065668409
182,332,0.7,0.0,4.474112690688272
182,332,0.7,0.1,2.5690299546356687
182,332,0.7,0.2,0.3204588337156178
182,332,0.8,0.0,4.322740827886161
182,332,0.8,0.1,2.385390861941385
182,332,0.8,0.2,0.3767199715093348
182,332,0.9,0.0,4.474112690688272
182,332,0.9,0.1,2.33364142157291
182,332,0.9,0.2,0.2591140857883207
182,333,0.5,0.0,4.458555569306206
182,333,0.5,0.1,2.7124931313783875
182,333,0.5,0.2,0.5726507747886505
182,333,0.6,0.0,4.733248884324764
182,333,0.6,0.1,2.771584210255
182,333,0.6,0.2,0.3771670700627165
182,333,0.7,0.0,4.578914130089332
182,333,0.7,0.1,2.262088919095845
182,333,0.7,0.2,0.1152029380899009
182,333,0.8,0.0,4.422305935018833
182,333,0.8,0.1,2.1422855314209954
182,333,0.8,0.2,0.3000978495919106
182,333,0.9,0.0,4.578914130089332
182,333,0.9,0.1,2.191998189377696
182,333,0.9,0.2,0.7083667439946417
183,331,0.5,0.0,2.437316454643748
183,331,0.5,0.1,2.6115264582025244
183,331,0.5,0.2,0.5410832197875521
183,331,0.6,0.0,2.64706293365164
183,331,0.6,0.1,1.9642982787926824
183,331,0.6,0.2,0.3202555252756518
183,331,0.7,0.0,2.826931566995455
183,331,0.7,0.1,2.2119053284415884
183,331,0.7,0.2,0.2958691103284678
183,331,0.8,0.0,2.436449267553627
183,331,0.8,0.1,2.8308232391411785
183,331,0.8,0.2,0.7858924180181557
183,331,0.9,0.0,2.562216448699827
183,331,0.9,0.1,2.4777582588680165
183,331,0.9,0.2,0.1848176762051157
183,332,0.5,0.0,2.4821746270323537
183,332,0.5,0.1,3.1360133743237792
183,332,0.5,0.2,0.361987412569178
183,332,0.6,0.0,2.595866359621075
183,332,0.6,0.1,2.541165592135984
183,332,0.6,0.2,0.3783436497630994
183,332,0.7,0.0,2.77305766260092
183,332,0.7,0.1,2.877361594450905
183,332,0.7,0.2,1.004966190195887
183,332,0.8,0.0,2.4812832535690674
183,332,0.8,0.1,2.174900655200034
183,332,0.8,0.2,0.3873121605940106
183,332,0.9,0.0,2.8112898704027742
183,332,0.9,0.1,2.285923761733285
183,332,0.9,0.2,0.4732859671610203
183,333,0.5,0.0,2.4178887000904137
183,333,0.5,0.1,3.197634730465147
183,333,0.5,0.2,0.4388393720081485
183,333,0.6,0.0,2.6275152734182416
183,333,0.6,0.1,2.8955844030844418
183,333,0.6,0.2,0.6431073924757413
183,333,0.7,0.0,2.8056957827487583
183,333,0.7,0.1,2.607503427063845
183,333,0.7,0.2,0.198156359918995
183,333,0.8,0.0,2.466914932610985
183,333,0.8,0.1,3.153231137319514
